id,price_doc
30474,5686971.95
30475,8316598.06
30476,6465614.90
30477,6579480.26
30478,5079301.04
30479,10081248.72
30480,4560751.29
30481,4239751.14
30482,4714897.03
30483,5581068.40
30484,6375975.48
30485,4947923.60
30486,4179794.85
30487,4642047.91
30488,8097525.54
30489,5473229.88
30490,22194878.63
30491,17296615.91
30492,6447858.51
30493,15461981.69
30494,7799664.01
30495,11906092.64
30496,8349266.59
30497,8127751.57
30498,4601456.55
30499,6931019.63
30500,12846834.58
30501,7065382.00
30502,3661528.85
30503,4092909.98
30504,6448471.95
30505,11272331.89
30506,2816125.15
30507,5115437.32
30508,5950300.34
30509,8858007.48
30510,10758468.36
30511,7044934.28
30512,7278043.75
30513,4522754.10
30514,3743036.73
30515,10986779.74
30516,6096775.60
30517,11433536.88
30518,6608548.22
30519,5242909.09
30520,7399579.40
30521,3654473.65
30522,8257549.74
30523,6899554.76
30524,10780205.42
30525,12716331.50
30526,5646574.25
30527,5076196.64
30528,6446132.26
30529,6653957.07
30530,7502741.49
30531,13659306.64
30532,4541706.10
30533,12127911.55
30534,7249793.09
30535,10984289.21
30536,5422224.20
30537,10354695.51
30538,5759206.50
30539,10257530.80
30540,10689146.42
30541,7396790.77
30542,2278746.55
30543,4995192.35
30544,6808641.36
30545,9491664.11
30546,4061251.05
30547,10945123.59
30548,4285708.06
30549,5393666.06
30550,10200017.11
30551,5567969.69
30552,1920323.19
30553,7105066.90
30554,12351204.15
30555,6764498.38
30556,9717570.99
30557,8463750.10
30558,9041210.73
30559,7252099.25
30560,6356502.95
30561,7727783.79
30562,14114181.59
30563,4372742.02
30564,6884831.73
30565,7619073.70
30566,7193216.15
30567,2178819.99
30568,11653698.73
30569,9338398.44
30570,6918160.87
30571,8930641.46
30572,5456327.72
30573,6601426.34
30574,6668920.45
30575,7812817.43
30576,4888089.30
30577,4786808.44
30578,2868448.55
30579,7291261.41
30580,5178781.60
30581,5569181.96
30582,12195360.34
30583,7520922.29
30584,5123840.91
30585,3763252.36
30586,9948835.20
30587,6073683.10
30588,7518834.70
30589,6745758.89
30590,11159180.89
30591,5451606.77
30592,6923330.40
30593,8441891.72
30594,6070602.22
30595,6047045.50
30596,6785891.24
30597,6460488.68
30598,10605314.81
30599,8904344.52
30600,5287527.77
30601,6677532.83
30602,2278746.55
30603,12862386.63
30604,5239725.32
30605,6750287.43
30606,18786553.68
30607,6654464.68
30608,9559103.19
30609,5684866.98
30610,3321884.60
30611,6058595.55
30612,9276854.55
30613,8001916.76
30614,19107287.20
30615,7669145.91
30616,6058595.55
30617,9214825.20
30618,5707631.82
30619,4283793.38
30620,2642939.26
30621,10671175.99
30622,9365306.25
30623,6260284.10
30624,7105823.04
30625,8101319.99
30626,7013938.89
30627,8092873.28
30628,6399569.75
30629,5992323.02
30630,5122912.78
30631,6550599.20
30632,4568422.16
30633,5758146.40
30634,12897900.89
30635,10649978.97
30636,5854851.88
30637,10649978.97
30638,6720109.95
30639,7793977.40
30640,4946750.61
30641,7656935.50
30642,7448675.50
30643,6139852.31
30644,10385720.47
30645,7848184.98
30646,5373400.05
30647,5110966.01
30648,27123834.09
30649,2623131.02
30650,4451306.36
30651,2805407.01
30652,4946750.61
30653,6924367.88
30654,5102492.64
30655,13583567.71
30656,3695883.19
30657,6414877.71
30658,10986869.06
30659,5454563.13
30660,9115179.91
30661,7042476.06
30662,9301433.32
30663,22747548.25
30664,13328040.64
30665,5686625.43
30666,2632948.60
30667,4179416.20
30668,9920181.54
30669,5572246.69
30670,2998685.01
30671,8955160.65
30672,12287092.75
30673,10534894.88
30674,10179394.05
30675,2284085.15
30676,8348103.77
30677,4840955.18
30678,22151206.62
30679,6060060.53
30680,5300458.70
30681,2474211.17
30682,8245855.99
30683,10055342.09
30684,5880221.07
30685,7902604.79
30686,11107769.06
30687,5002514.30
30688,5299106.81
30689,17602220.93
30690,27837002.87
