id,price_doc
30474,4537901.15
30475,8372563.84
30476,4798155.67
30477,7102314.50
30478,4864263.89
30479,8626580.24
30480,4392119.42
30481,4079783.18
30482,5744739.70
30483,5878924.30
30484,6598825.50
30485,4801546.08
30486,3751606.23
30487,5631778.33
30488,6763013.82
30489,6433988.68
30490,22987026.92
30491,21302605.10
30492,7063739.29
30493,17711474.06
30494,7052031.62
30495,12457953.94
30496,11024327.53
30497,9342807.42
30498,5321078.35
30499,8880651.79
30500,11814445.71
30501,6637505.83
30502,3827270.54
30503,5325153.85
30504,5929943.54
30505,12366145.95
30506,2765297.35
30507,5295580.87
30508,5227082.79
30509,6714935.42
30510,9612051.32
30511,6886388.35
30512,8117078.28
30513,4438800.23
30514,3763736.78
30515,9308228.26
30516,5705002.89
30517,9983036.76
30518,8164190.91
30519,5352519.74
30520,6719826.01
30521,5213976.41
30522,7118963.99
30523,7153450.15
30524,9910172.66
30525,6982607.46
30526,4905428.23
30527,4996365.23
30528,5386484.48
30529,7116729.48
30530,7252867.04
30531,15682077.46
30532,4689952.63
30533,10614426.45
30534,6976592.37
30535,9435780.47
30536,5767789.51
30537,11252554.83
30538,5414058.57
30539,12191988.34
30540,9574358.88
30541,9508244.23
30542,1942106.02
30543,5171787.35
30544,7463545.20
30545,11172547.38
30546,4114997.05
30547,9713181.45
30548,5360287.85
30549,5501144.28
30550,12012517.87
30551,5777730.86
30552,1888175.42
30553,8517521.91
30554,10946266.00
30555,6856654.87
30556,8327534.48
30557,9754492.62
30558,8963043.66
30559,8352116.93
30560,5836864.97
30561,7331082.66
30562,12294965.24
30563,4342265.96
30564,8117221.93
30565,7866522.10
30566,7014014.00
30567,1944307.43
30568,10734652.46
30569,9528374.11
30570,7852588.17
30571,7587269.03
30572,4913761.77
30573,6586401.43
30574,6878845.33
30575,9640635.34
30576,6454054.41
30577,5772270.72
30578,2872915.71
30579,7328856.69
30580,6160607.25
30581,5399140.42
30582,12156215.79
30583,6967273.68
