id,price_doc
30474,5912716.65
30475,7974392.88
30476,5858493.35
30477,6202651.00
30478,5364302.58
30479,8560863.52
30480,4473971.05
30481,4407103.48
30482,4289849.90
30483,5348391.08
30484,7028558.14
30485,5364302.58
30486,4500022.76
30487,4887658.76
30488,6107215.42
30489,5952158.54
30490,21162121.03
30491,17229893.01
30492,6451063.59
30493,16228805.00
30494,7357862.03
30495,12023113.33
30496,10491753.40
30497,8583704.45
30498,4512898.92
30499,8263770.52
30500,12161757.80
30501,6687994.68
30502,2746454.86
30503,7125321.42
30504,6153065.22
30505,11438715.75
30506,3806633.64
30507,5388279.14
30508,5707681.93
30509,8675626.06
30510,9695657.42
30511,6402508.38
30512,7019962.89
30513,4473971.05
30514,3720751.08
30515,9637917.31
30516,6036291.29
30517,11201352.39
30518,7767347.93
30519,4830282.62
30520,6834490.56
30521,6590295.82
30522,8624218.68
30523,6605297.96
30524,10138536.58
30525,13374272.86
30526,5326003.78
30527,5493087.99
30528,5544985.50
30529,6663614.25
30530,6651314.09
30531,14999978.53
30532,4882303.42
30533,10459681.96
30534,7357862.03
30535,9658648.81
30536,5682912.92
30537,12129852.12
30538,5828055.87
30539,11379326.76
30540,9695657.42
30541,7851390.05
30542,2274543.55
30543,6121473.67
30544,7518768.49
30545,10244187.08
30546,4526555.24
30547,10476324.56
30548,4354887.39
30549,5247391.43
30550,11615920.18
30551,5627867.60
30552,2025897.77
30553,5949994.98
30554,11437409.52
30555,6246385.67
30556,8560863.52
30557,8893850.53
30558,8965272.35
30559,7444205.30
30560,5958501.39
30561,7609123.82
30562,11925384.40
30563,4534261.86
30564,7541662.55
30565,8351892.48
30566,7399625.73
30567,2274543.55
30568,10482034.52
30569,8597698.09
30570,6936343.34
30571,7807670.17
30572,5339986.89
30573,7028558.14
30574,6369732.42
30575,9310854.56
30576,5098563.21
30577,5250944.20
30578,3806633.64
30579,7095789.61
30580,5952818.91
30581,6192220.39
30582,11748133.78
30583,7357862.03
30584,4875512.46
30585,3926255.84
30586,9391270.48
30587,6522453.02
30588,7661228.74
30589,8234265.07
30590,12340791.75
30591,6131294.41
30592,7854281.27
30593,10491753.40
30594,9749355.71
30595,6112703.94
30596,6827667.83
30597,7028558.14
30598,9702077.70
30599,10711893.96
30600,6019481.58
30601,6340681.62
30602,2274543.55
30603,13076950.63
30604,4909121.81
30605,7231149.68
30606,12552896.89
30607,7598240.35
30608,8847146.92
30609,5923413.11
30610,2652247.92
30611,5707681.93
30612,7169232.97
30613,8571313.57
30614,18371890.38
30615,6908328.23
30616,5707681.93
30617,7626480.42
30618,5029800.43
30619,4276469.60
30620,3078267.31
30621,9275763.96
30622,9838446.50
30623,6694720.38
30624,7101896.93
30625,8613648.96
30626,7647236.40
30627,7874346.67
30628,7028558.14
30629,5321235.79
30630,4362773.59
30631,6680619.92
30632,4176226.75
30633,6197157.33
30634,11709148.85
30635,9695657.42
30636,5999995.80
30637,9695657.42
30638,5696489.44
30639,10500419.54
30640,4627555.10
30641,8162338.75
30642,6986658.37
30643,7475417.56
30644,9702077.70
30645,8099106.17
30646,6454475.25
30647,5336819.55
30648,27317080.18
30649,3078267.31
30650,5307990.09
30651,3806633.64
30652,4627555.10
30653,8104822.60
30654,4578575.03
30655,12813571.30
30656,4048923.08
30657,6501896.51
30658,9593131.69
30659,5440568.31
30660,8827757.53
30661,6347916.08
30662,9173933.57
30663,18659522.54
30664,14834217.75
30665,5923413.11
30666,2828504.44
30667,4433310.80
30668,9426024.86
30669,5263070.38
30670,2883005.67
30671,8948949.22
30672,13859502.71
30673,10153933.83
30674,11044007.93
30675,2274543.55
30676,8429911.47
30677,5091354.20
30678,21300548.59
30679,6974014.35
30680,5867870.06
30681,2368200.65
30682,8345261.69
30683,9893786.31
30684,6319005.95
30685,9242277.40
30686,9637917.31
30687,5364302.58
30688,5054150.18
30689,15419146.58
30690,26422871.36
30691,4904103.39
30692,7025311.57
30693,13055214.38
30694,8086694.37
30695,7306881.21
30696,7496554.45
30697,11663553.93
30698,8199233.67
30699,6441163.49
30700,5326003.78
30701,9702077.70
30702,7149218.13
30703,3944286.26
30704,11808694.93
30705,9674816.50
30706,24454007.09
30707,3670235.21
30708,13899503.08
30709,6479372.14
30710,7801134.40
30711,4578575.03
30712,4189221.99
30713,5928418.08
30714,7750956.71
30715,4065865.94
30716,9893786.31
30717,6084245.78
30718,11813555.64
30719,13394542.43
30720,7465295.48
30721,5371418.02
30722,7553673.75
30723,6594697.08
30724,12433798.51
30725,6824107.41
30726,11782966.65
30727,9658648.81
30728,13615369.92
30729,3786074.99
30730,6429556.30
30731,6319404.21
30732,5860334.25
30733,10217234.59
30734,6899822.25
30735,5969641.68
30736,6390399.35
30737,6736237.43
30738,7038636.62
30739,4205004.80
30740,7104999.33
30741,11443410.39
30742,4459987.94
30743,5339986.89
30744,10573157.90
30745,8340350.95
30746,5969641.68
30747,14901231.85
30748,16883609.29
30749,4903976.46
30750,6679085.73
30751,3984365.32
30752,8104822.60
30753,11084291.58
30754,6368989.48
30755,4973887.08
30756,9749355.71
30757,5082621.41
30758,10334405.00
30759,6987828.93
30760,5045971.06
30761,10344502.53
30762,7144949.16
30763,11808694.93
30764,5923413.11
30765,5416309.08
30766,3882031.26
30767,9730156.20
30768,5023966.60
30769,7621131.64
30770,5923413.11
30771,2746454.86
30772,8865728.63
30773,8162338.75
30774,5707681.93
30775,11750626.23
30776,6127349.73
30777,5948689.45
30778,9445668.08
30779,7145651.94
30780,8340686.59
30781,7027703.99
30782,5857064.90
30783,5570996.67
30784,3848818.41
30785,5384573.70
30786,4576899.88
30787,6422333.03
30788,5612794.22
30789,7774747.43
30790,7153271.75
30791,9992108.50
30792,7110990.14
30793,12209250.52
30794,14860882.78
30795,10219074.49
30796,12314726.80
30797,15248779.38
30798,3213310.70
30799,10949684.36
30800,13804150.38
30801,6570226.86
30802,14974555.70
30803,4008891.45
30804,4102117.18
30805,14152765.44
30806,6980525.71
30807,6691771.96
30808,10290250.96
30809,5481805.91
30810,11977261.19
30811,4446686.85
30812,5609709.03
30813,6099630.81
30814,3198717.59
30815,5101021.94
30816,9301250.31
30817,2357179.17
30818,7730631.94
30819,9167600.98
30820,5278383.65
30821,20713224.90
30822,7107594.39
30823,7577970.03
30824,4064809.42
30825,5790909.75
30826,10602579.86
30827,5950505.67
30828,5924465.64
30829,6773705.27
30830,10126193.78
30831,5896489.03
30832,6098931.09
30833,5816728.05
30834,4160503.41
30835,8700572.18
30836,7104440.11
30837,5711313.44
30838,4437247.57
30839,6725968.87
30840,11760453.64
30841,10889236.90
30842,7285240.77
30843,5383224.15
30844,9774632.05
30845,9645090.60
30846,4576899.88
30847,5946046.25
30848,9041242.35
30849,5155951.30
30850,4164559.89
30851,4870000.00
30852,7644362.14
30853,3718264.80
30854,6229885.48
30855,7527047.82
