id,price_doc
30474,5376716.00
30475,8421092.00
30476,5382682.00
30477,5593360.00
30478,5224266.00
30479,9105084.00
30480,4199799.00
30481,4298073.50
30482,4951228.00
30483,4582320.50
30484,6330828.50
30485,5179838.00
30486,4120875.50
30487,4937351.00
30488,4694134.50
30489,5205119.50
30490,27416182.00
30491,20674322.00
30492,6389120.00
30493,17434500.00
30494,7188357.50
30495,11998272.00
30496,10924454.00
30497,8392097.00
30498,4856591.50
30499,10280248.00
30500,12228428.00
30501,6322879.00
30502,3421083.50
30503,6299112.50
30504,5266652.00
30505,9363266.00
30506,2461609.75
30507,5104945.00
30508,5381222.50
30509,6207180.50
30510,10196384.00
30511,7384107.50
30512,5635377.00
30513,4225895.00
30514,2490399.75
30515,9788108.00
30516,5296523.50
30517,10866569.00
30518,7547672.00
30519,4985266.50
30520,6642831.50
30521,5531648.50
30522,8212670.00
30523,6291298.00
30524,10229796.00
30525,7020053.00
30526,5082538.00
30527,4838801.00
30528,5695819.50
30529,6904874.50
30530,5598925.00
30531,15904568.00
30532,4557845.50
30533,9995278.00
30534,7170199.50
30535,9951693.00
30536,4863739.00
30537,10649333.00
30538,5171594.50
30539,13812342.00
30540,10136946.00
30541,8215252.50
30542,1851125.00
30543,5192241.00
30544,7454398.50
30545,9710794.00
30546,4107855.75
30547,10336137.00
30548,4210472.00
30549,5413545.50
30550,11614853.00
30551,5285857.50
30552,1835190.50
30553,8496829.00
30554,9046710.00
30555,6318473.50
30556,8755207.00
30557,9894510.00
30558,6184028.50
30559,7804625.50
30560,5925458.00
30561,6706584.00
30562,13549912.00
30563,4686639.00
30564,7957906.00
30565,7475939.00
30566,6278404.50
30567,1852172.00
30568,10924806.00
30569,8861505.00
30570,6074731.50
30571,6864392.00
30572,5116599.00
30573,6309705.50
30574,6543442.50
30575,8552459.00
30576,5332838.50
30577,5643981.50
30578,2496709.75
30579,7002217.50
30580,5675515.50
30581,5722001.50
30582,12216767.00
30583,7178993.00
30584,5127954.00
30585,4037041.00
30586,7510565.00
30587,5418304.00
30588,8467574.00
30589,8223303.00
30590,12230904.00
30591,5346201.50
30592,6682239.50
30593,10975598.00
30594,11473268.00
30595,5417065.00
30596,3352646.50
30597,6303182.50
30598,10274817.00
30599,14262144.00
30600,6575882.50
30601,5294451.50
30602,1850550.00
30603,14316348.00
30604,5280568.50
30605,6610007.50
30606,19144888.00
30607,7854476.50
30608,7938388.50
30609,5254622.00
30610,3404459.00
30611,5407040.50
30612,7069691.00
30613,8357790.50
30614,17398220.00
30615,6632049.50
30616,5452191.00
30617,6410002.00
30618,5108292.00
30619,4401100.00
30620,2416186.00
30621,11311190.00
30622,7758949.00
30623,5811553.00
30624,5927501.50
30625,8056098.50
30626,6926637.00
30627,8270948.50
30628,6341345.50
30629,4853196.50
30630,4784464.00
30631,6435061.00
30632,4643179.50
30633,5599572.00
30634,11509121.00
30635,10244092.00
30636,5417892.00
30637,10256106.00
30638,6861912.00
30639,11065893.00
30640,4562967.00
30641,9577022.00
30642,5848370.50
30643,7105906.00
30644,10377088.00
30645,6825313.00
30646,5397960.50
30647,5350705.00
30648,22007038.00
30649,2404697.50
30650,5329985.00
30651,2485141.75
30652,4544944.00
30653,5482691.00
30654,4228975.00
30655,13173724.00
30656,3801868.50
30657,6284230.00
30658,10154158.00
30659,5255033.00
30660,8200828.00
30661,6240083.50
30662,7770408.00
30663,22233376.00
30664,14876394.00
30665,5256920.50
30666,2234310.00
30667,4375466.00
30668,8073674.50
30669,5156793.00
30670,3519684.50
30671,8822408.00
30672,13911692.00
30673,8647588.00
30674,11435334.00
30675,1852333.50
30676,8434876.00
30677,4665103.00
30678,27880852.00
30679,6832271.50
30680,4996410.00
30681,2444743.75
30682,8063723.50
30683,10975910.00
30684,5337272.50
30685,8654972.00
30686,9733227.00
30687,5188659.00
30688,5100007.50
30689,14851112.00
30690,23418702.00
30691,5159203.00
30692,6351003.50
30693,10118038.00
30694,7166780.00
30695,5893774.00
30696,8368123.00
30697,12736425.00
30698,7225292.00
30699,5608429.50
30700,5091895.00
30701,10390315.00
30702,6293442.00
30703,3783489.25
30704,12543867.00
30705,9991535.00
30706,19159632.00
30707,2982065.00
30708,14217090.00
30709,5918941.50
30710,6551625.00
30711,4247364.00
30712,4006122.00
30713,6436294.50
30714,6259646.50
30715,3820662.50
30716,10978824.00
30717,7307212.00
30718,12718048.00
30719,12781238.00
30720,8475814.00
30721,4536378.00
30722,7732757.00
30723,5642730.50
30724,12073268.00
30725,6857981.50
30726,12064400.00
30727,9988662.00
30728,12208997.00
30729,2930500.75
30730,5697495.50
30731,6572929.50
30732,5680140.50
30733,11679214.00
30734,6072183.50
30735,5212046.50
30736,7642619.00
30737,6375990.50
