id,price_doc
30474,5487337.84
30475,7313022.58
30476,7584364.53
30477,5081928.75
30478,5142982.45
30479,8539228.46
30480,4628334.45
30481,5516185.54
30482,5825363.35
30483,4512560.21
30484,9076288.23
30485,5090095.49
30486,2809555.76
30487,4309582.96
30488,5956866.79
30489,7430420.69
30490,30410626.15
30491,16784170.08
30492,5478261.64
30493,16936985.40
30494,6584428.29
30495,13100932.45
30496,14097021.72
30497,8923258.80
30498,5601391.11
30499,8880086.54
30500,15963460.08
30501,8988272.44
30502,1695477.45
30503,5467175.79
30504,4060707.31
30505,13975389.95
30506,2259202.96
30507,4642625.30
30508,5789935.25
30509,10370651.25
30510,12499403.83
30511,5944321.72
30512,7310487.31
30513,4666782.01
30514,2613423.05
30515,12016400.60
30516,8192284.35
30517,9504000.23
30518,7901244.95
30519,8363433.25
30520,10449046.30
30521,6388328.43
30522,11118792.75
30523,3927973.06
30524,11179606.24
30525,9029147.01
30526,4548185.32
30527,6354216.18
30528,6667860.35
30529,9027007.93
30530,4948499.84
30531,13046065.93
30532,6034979.42
30533,11707176.00
30534,6601828.69
30535,12227972.29
30536,7057693.82
30537,12140941.01
30538,3715716.35
30539,21566575.64
30540,12453348.20
30541,10613294.47
30542,1256235.19
30543,4189093.49
30544,7906150.84
30545,13205597.24
30546,5279863.79
30547,14484887.98
30548,6268561.41
30549,5722554.27
30550,15798065.68
30551,4900728.97
30552,1236478.89
30553,10293727.62
30554,11662608.77
30555,7661311.75
30556,8303647.67
30557,13039386.85
30558,9431521.31
30559,8055267.96
30560,7998102.68
30561,7328653.19
30562,11577789.53
30563,8772531.28
30564,10573611.54
30565,2965498.18
30566,8476178.52
30567,1279169.27
30568,14323008.19
30569,10524757.80
30570,7390701.90
30571,11272521.97
30572,4623672.51
30573,9075107.72
30574,7084326.03
30575,8854152.06
30576,4705765.56
30577,5218028.10
30578,2381549.11
30579,7658909.71
30580,9676447.42
30581,8343776.36
30582,14333276.75
30583,6628253.32
30584,2828338.80
30585,2706169.91
30586,10386710.20
30587,7113431.67
30588,6275765.81
30589,10184707.08
30590,17133793.31
30591,7529563.17
30592,9181842.76
30593,14256712.76
30594,18396958.48
30595,6282282.04
30596,4963114.57
30597,9063788.78
30598,12634787.39
30599,13710971.14
30600,10771275.10
30601,3864724.32
30602,1251506.46
30603,16996848.70
30604,5754529.84
30605,9414709.04
30606,22190023.34
30607,9101556.60
30608,6952577.23
30609,7478976.23
30610,1873768.45
30611,5797685.59
30612,9464804.14
30613,11698691.07
30614,19939241.80
30615,5828956.19
30616,5886162.59
30617,7748371.59
30618,5516022.69
30619,9817318.03
30620,2184789.65
30621,13733508.93
30622,6033840.03
30623,5302061.70
30624,8087057.40
30625,11055566.49
30626,14492916.14
30627,12146050.38
30628,9103069.65
30629,5983046.82
30630,10698910.74
30631,5956386.40
30632,3870248.13
30633,7623394.21
30634,11549089.63
30635,12584262.29
30636,5516656.17
30637,12599212.62
30638,11559555.73
30639,10490875.94
30640,5885125.51
30641,11781077.28
30642,3694414.07
30643,9773599.50
30644,12753334.34
30645,7628617.70
30646,4238146.57
30647,4213170.82
30648,24572342.71
30649,2160942.06
30650,5921086.50
30651,2333530.38
30652,5852575.63
30653,8631766.43
30654,5177342.91
30655,9799111.86
30656,5730462.33
30657,7962888.11
30658,16222447.75
30659,4790060.87
30660,9235193.53
30661,8553588.22
30662,8150458.75
30663,20020090.44
30664,13554346.58
30665,7497718.08
30666,2079315.23
30667,2726346.73
30668,13641008.16
30669,7310912.93
30670,2900826.96
30671,16263342.79
30672,10279759.62
30673,11572540.69
30674,12884006.62
30675,1266254.63
30676,8393809.01
30677,4023980.19
30678,29167760.70
30679,6308777.72
30680,8363770.48
30681,2411003.61
30682,5836156.74
30683,13508499.24
30684,9779316.69
30685,10438162.06
30686,11976760.04
30687,5110369.65
30688,5268198.64
30689,15191522.92
30690,25543938.69
30691,7846399.59
30692,7594754.68
30693,15065448.10
30694,7222681.32
30695,7993716.45
30696,9992647.17
30697,13764643.34
30698,8124167.02
30699,7601458.41
30700,4574254.44
30701,12775933.48
30702,8066617.68
30703,4468264.80
30704,10948037.43
30705,11003441.57
30706,21958641.33
30707,3175443.56
30708,11884957.27
30709,8576734.86
30710,7635825.45
30711,5218100.15
30712,5798918.47
30713,10834324.42
30714,10795720.17
30715,3935739.55
30716,13516485.40
30717,11078667.34
30718,15156564.46
30719,15668838.49
30720,8373310.24
30721,4383821.73
30722,8018319.24
30723,8233977.03
30724,15028461.11
30725,7686072.35
30726,12376457.97
30727,12280703.66
30728,17464111.54
30729,3059056.11
30730,6737324.22
30731,8166187.97
30732,3813850.25
30733,14259394.64
30734,9476393.96
30735,8144105.41
30736,12447952.53
30737,8564106.99
30738,9131256.62
30739,4511032.63
30740,6139965.12
30741,13030493.79
30742,4565212.02
30743,4605642.07
30744,9980361.67
30745,8122638.18
30746,8144989.06
30747,17555089.67
30748,24089738.43
30749,10806686.75
30750,7304202.91
30751,6642637.36
30752,9328375.66
30753,15347222.34
30754,5838345.57
30755,3407139.29
30756,18396870.20
30757,6944479.62
30758,10809382.80
30759,6052440.67
30760,3316845.30
30761,16759427.39
30762,8032109.00
30763,10951674.75
30764,7534905.86
30765,4707316.67
30766,4530713.22
30767,12720242.53
30768,6237975.47
30769,6624794.88
30770,7534905.86
30771,1717417.74
30772,9538900.37
30773,11798607.79
30774,5812008.70
30775,14975864.47
30776,5849531.64
30777,7564715.27
30778,8595894.65
30779,8453579.47
30780,11715559.97
30781,9183091.89
30782,8730347.49
30783,6935275.71
30784,4417822.73
30785,8755543.72
30786,4628912.41
30787,8048882.11
30788,7000780.49
30789,6316300.13
30790,12949017.80
30791,13585693.89
30792,9543966.92
30793,12646392.28
30794,13533305.89
30795,12238766.12
30796,12213182.28
30797,14112950.37
