id,price_doc
30474,4819948.59
30475,9388439.23
30476,6311583.63
30477,6482661.68
30478,5076371.79
30479,9601338.40
30480,4097422.23
30481,4505549.68
30482,5393255.05
30483,5528490.41
30484,6882820.04
30485,5023372.23
30486,4290011.37
30487,4467911.18
30488,6818560.14
30489,5847630.71
30490,20108200.99
30491,20590669.37
30492,5953733.23
30493,17583144.41
30494,7467280.99
30495,11334746.60
30496,10002120.98
30497,7981481.63
30498,4614672.24
30499,9207005.60
30500,11956726.64
30501,7444696.24
30502,3842537.85
30503,7451758.96
30504,5520562.41
30505,11846433.60
30506,3085502.78
30507,5253282.46
30508,5166516.54
30509,7242341.93
30510,10441979.52
30511,7385880.36
30512,7822819.95
30513,4171094.48
30514,4274593.67
30515,10115565.31
30516,5654282.86
30517,11395899.20
30518,7172973.20
30519,5987375.55
30520,8187532.90
30521,5543493.94
30522,7667709.86
30523,6767975.77
30524,10601037.67
30525,8388312.79
30526,4954214.05
30527,5206995.15
30528,5800662.26
30529,7397220.20
30530,7897720.06
30531,14458678.26
30532,5184935.54
30533,11170657.53
30534,7405034.09
30535,10257688.70
30536,5400452.72
30537,12705414.64
30538,6708920.18
30539,11307744.73
30540,10412065.77
30541,8277485.50
30542,2048924.08
30543,5700161.68
30544,7846423.00
30545,10227940.67
30546,4261036.65
30547,10920189.79
30548,4570279.10
30549,6023185.58
30550,11616091.36
30551,5622199.74
30552,2016914.55
30553,8040069.15
30554,10728828.33
30555,7008813.84
30556,9280607.78
30557,10691381.16
30558,8570120.39
30559,7884249.22
30560,7117812.40
30561,6472358.35
30562,13314129.94
30563,4272125.72
30564,8547162.30
30565,6873278.76
30566,6914867.95
30567,2054022.89
30568,10749306.94
30569,9220857.56
30570,6713455.78
30571,8726933.17
30572,4998264.27
30573,6890810.79
30574,7576278.04
30575,11014346.14
30576,4485198.63
30577,5608005.92
30578,3158552.14
30579,7214536.70
30580,5639003.33
30581,5501310.05
30582,14246572.15
30583,7400695.03
30584,4146477.76
30585,4912256.34
30586,10177125.63
30587,5794671.85
30588,8618580.94
30589,8706491.83
30590,13071806.14
30591,5056937.13
30592,7036206.76
30593,10068997.44
30594,9535993.22
30595,5347939.83
30596,6488364.72
30597,6879327.21
30598,10529609.95
30599,14539128.88
30600,6325481.80
30601,5443133.85
30602,2047215.33
30603,14535082.46
30604,4795800.12
30605,7151187.44
30606,21646345.99
30607,7045897.66
30608,9589644.47
30609,5872015.25
30610,3746564.54
30611,5188507.57
30612,8054548.10
30613,9099785.92
30614,20307954.77
30615,7247278.54
30616,5301543.09
30617,7423956.39
30618,5593662.57
30619,3787717.84
30620,2959710.99
30621,10748833.78
30622,8334430.67
30623,7980111.14
30624,6743584.40
30625,7510120.34
30626,7826386.55
30627,8172597.62
30628,6905862.58
30629,4465417.53
30630,4191161.69
30631,6352373.19
30632,4867652.23
30633,5188798.32
30634,11578912.87
30635,10495471.53
30636,5260961.89
30637,10505008.03
30638,7080547.40
30639,10464891.70
30640,4916594.51
30641,10229872.68
30642,6517396.69
30643,8423294.14
30644,10604498.27
30645,7131074.07
30646,5300928.19
30647,5317971.71
30648,25245897.00
30649,2929762.14
30650,4625497.92
30651,3137345.64
30652,4888325.85
30653,7997677.51
30654,5362005.52
30655,13882737.77
30656,3841199.60
30657,5950097.38
30658,11533860.91
30659,5406078.05
30660,8771263.66
30661,6827245.24
30662,10487032.82
30663,22404442.04
30664,17216391.02
30665,5879278.23
30666,2992658.17
30667,4389823.27
30668,8151714.85
30669,6735401.59
30670,3088758.99
30671,9644461.10
30672,14469613.91
30673,10062602.21
30674,12379784.51
30675,2052544.65
30676,9009441.84
30677,5791041.19
30678,21027585.52
30679,6559325.82
30680,4857541.22
30681,2528174.13
30682,8195013.12
30683,11091261.43
30684,6405317.35
30685,8085965.17
30686,10083327.38
30687,4995026.12
30688,5465285.27
30689,15463464.89
30690,26110132.51
30691,4693377.78
30692,7524024.27
30693,13150162.51
30694,7109655.66
30695,5745387.69
30696,6907434.54
30697,11597772.32
30698,7789478.33
30699,6365983.51
30700,4967625.67
30701,10620962.30
30702,7269093.29
30703,4343347.51
30704,12603457.94
30705,10524955.09
30706,23107748.71
30707,3955275.01
30708,14249292.71
30709,6512073.65
30710,5913981.40
30711,5406124.46
30712,4211766.12
30713,7621000.56
30714,7822169.20
30715,4212307.08
30716,11097233.16
30717,7484530.51
30718,14301115.51
30719,15291750.25
30720,9251495.26
30721,6047814.71
30722,8583021.48
30723,7313270.45
30724,12286229.18
30725,7145070.66
30726,12211971.45
30727,10291042.28
30728,11536885.88
30729,3817211.86
30730,6149070.64
30731,7439720.43
30732,5178230.34
30733,9973780.80
30734,6214720.10
30735,5576063.34
30736,7006670.00
30737,5421528.58
30738,7526460.75
30739,3144421.02
30740,7345696.90
30741,12525138.04
30742,4050090.84
30743,4991042.74
30744,11132370.71
30745,7391131.76
30746,5576543.35
30747,18300591.59
30748,16937156.95
30749,7436735.31
30750,7159813.89
30751,3361955.36
30752,9155826.56
30753,11508187.86
30754,5844872.64
30755,4227309.29
30756,9536027.48
30757,4760816.69
30758,12622832.17
30759,5732376.21
30760,4295595.56
30761,10268949.68
30762,6420734.56
30763,12641826.75
30764,5893689.51
30765,5299070.84
30766,4176928.36
30767,11517929.19
30768,6040828.04
30769,6333124.80
30770,5893689.51
30771,3861949.10
30772,9794392.05
30773,10296218.06
30774,5219135.20
30775,14068128.26
30776,5941751.34
30777,5905241.46
30778,9807037.35
30779,7275049.11
30780,8883809.91
30781,6986737.13
30782,7304110.35
30783,5190162.08
30784,4294454.30
30785,5431114.11
30786,4163933.93
30787,7382803.12
30788,5309625.61
30789,6178736.67
30790,7945415.85
30791,10357107.24
30792,6384164.39
30793,14068316.73
30794,14786736.94
30795,11797440.75
30796,13521288.46
30797,16148237.67
30798,3136865.80
30799,11562320.39
30800,17764288.30
30801,7512052.66
30802,21899607.45
30803,4919815.53
30804,4331325.94
30805,14833823.40
30806,6321787.46
30807,6402530.46
30808,13262482.72
30809,5596799.92
30810,12471974.69
30811,4793392.31
30812,4955445.51
30813,2720458.31
30814,3466299.77
30815,4355187.64
30816,9216390.87
30817,2090971.87
30818,7665912.14
30819,10546605.24
30820,4357954.52
30821,21248462.78
30822,8312807.96
30823,5780240.63
30824,3947341.69
30825,4196757.50
30826,13396060.80
30827,4751197.04
30828,6179290.73
30829,7986556.12
30830,10713671.45
30831,7083825.87
30832,4302414.06
30833,5805618.69
30834,4164065.23
30835,8973855.96
30836,6692379.88
30837,5637116.05
30838,4991861.48
30839,7282355.07
30840,11823963.10
30841,10082974.11
30842,9367178.41
30843,5710026.33
30844,9520512.33
30845,12538866.38
30846,4163359.13
30847,5405060.27
30848,9200270.30
30849,5100916.55
30850,4090723.97
30851,5051243.47
30852,7131525.43
30853,3921346.21
30854,5937070.61
30855,7866855.62
30856,8197191.04
30857,2489444.16
30858,4288488.14
30859,5781446.81
30860,6260470.75
30861,9280251.22
30862,6323618.81
30863,5359014.63
30864,7102930.28
30865,10969591.98
30866,6850638.04
30867,6330393.22
30868,7605773.16
30869,7274593.28
30870,5961952.61
30871,10856768.93
30872,5113957.45
30873,4024861.16
30874,5755606.44
30875,7827033.82
30876,5269777.23
30877,10474587.95
30878,5714954.74
30879,9400262.14
30880,7578607.75
30881,2120404.30
30882,11985095.73
30883,2370110.04
30884,5714954.74
30885,4512037.87
30886,7332284.32
30887,5852405.71
30888,3901245.61
30889,5990007.38
30890,8903999.61
30891,4302453.17
30892,4302453.17
30893,4139678.80
