id,price_doc
30474,5948800.73
30475,7846955.09
30476,5842330.01
30477,5744159.23
30478,5585856.24
30479,7809837.60
30480,5550427.52
30481,4481368.53
30482,4433156.09
30483,4854506.26
30484,6910499.09
30485,5585856.24
30486,4560513.45
30487,5109981.63
30488,6180068.25
30489,6067358.28
30490,20982581.73
30491,17050385.04
30492,6625461.06
30493,15427405.28
30494,7409109.08
30495,12188083.04
30496,13628343.54
30497,8384661.80
30498,5854336.35
30499,9355626.59
30500,13444450.16
30501,7872437.51
30502,2894012.72
30503,6940201.87
30504,5934143.60
30505,11271557.78
30506,4047010.71
30507,5479313.78
30508,6584012.70
30509,10368710.28
30510,9432279.07
30511,6928579.29
30512,6933783.58
30513,5550427.52
30514,4358328.40
30515,9399520.70
30516,7834917.86
30517,10242627.79
30518,7393377.54
30519,5563473.19
30520,7267435.30
30521,6828666.24
30522,10896734.53
30523,6316044.24
30524,9271425.30
30525,9961574.23
30526,5439563.05
30527,5673725.12
30528,5587005.08
30529,6231594.38
30530,6017364.87
30531,14728945.75
30532,5053530.61
30533,9995568.80
30534,7409109.08
30535,9432279.07
30536,5659061.88
30537,12385869.94
30538,5737427.85
30539,12331194.01
30540,9432279.07
30541,7905598.95
30542,2392733.05
30543,5728912.63
30544,7532611.11
30545,9508252.92
30546,4689843.47
30547,10597060.37
30548,4511127.90
30549,5382364.95
30550,13524274.53
30551,5697979.40
30552,2118507.95
30553,7164506.63
30554,11142875.46
30555,7130449.65
30556,7809837.60
30557,8304634.21
30558,8618950.22
30559,7137404.33
30560,11266907.51
30561,7377590.94
30562,10903731.75
30563,4355084.91
30564,7768291.15
30565,8314881.26
30566,7709564.82
30567,2392733.05
30568,10401210.73
30569,8679289.50
30570,12093084.90
30571,9109035.71
30572,5439563.05
30573,6910499.09
30574,8077806.96
30575,7023843.66
30576,5294343.23
30577,5686898.93
30578,4047010.71
30579,7340745.60
30580,5917922.52
30581,6555907.31
30582,11095797.72
30583,7409109.08
30584,5274031.36
30585,3969952.09
30586,9206336.00
30587,6451769.68
30588,7438792.79
30589,8620732.01
30590,19546943.93
30591,6754430.62
30592,9524737.05
30593,13628343.54
30594,10372930.59
30595,6394629.46
30596,7971646.75
30597,6910499.09
30598,9491280.49
30599,11447824.32
30600,6799421.53
30601,5772376.54
30602,2392733.05
30603,13299797.88
30604,5277793.68
30605,6999100.01
30606,18913583.06
30607,8308765.80
30608,8338540.18
30609,6156886.00
30610,2842381.11
30611,6584012.70
30612,7256298.80
30613,8816903.17
30614,15822828.20
30615,7314394.37
30616,6584012.70
30617,8277894.93
30618,5123395.55
30619,4170723.31
30620,3323354.35
30621,10396434.26
30622,9207260.96
30623,6752432.50
30624,7056173.73
30625,10886164.81
30626,12797037.70
30627,12087659.89
30628,6910499.09
30629,6365043.23
30630,4227135.38
30631,6822291.77
30632,3883340.09
30633,6569441.58
30634,11969679.29
30635,9432279.07
30636,5766307.64
30637,9432279.07
30638,8829861.36
30639,8304991.56
30640,4797928.72
30641,9183002.18
30642,6581691.18
30643,8152576.91
30644,9491280.49
30645,7595683.57
30646,6004912.99
30647,5375413.59
30648,27284569.53
30649,3323354.35
30650,5776726.16
30651,4047010.71
30652,4797928.72
30653,6856299.45
30654,6783324.73
30655,9808282.55
30656,3962012.07
30657,6203993.07
30658,10120217.11
30659,5580077.49
30660,11908181.92
30661,6548376.04
30662,8715895.29
30663,19646752.76
30664,11053180.10
30665,6156886.00
30666,3138627.22
30667,4705526.44
30668,9803685.71
30669,5121152.92
30670,3141841.06
30671,17429914.25
30672,10859147.43
30673,11003808.63
30674,12007995.73
30675,2392733.05
30676,9172103.84
30677,4871793.91
30678,24256148.17
30679,6677482.58
30680,7971072.79
30681,2446711.28
30682,7830382.90
30683,9709795.39
30684,6518243.06
30685,10391665.33
30686,9399520.70
30687,5585856.24
30688,5199997.53
30689,11929618.72
30690,28272221.03
30691,5123461.51
30692,6621698.90
30693,12078648.26
30694,7003243.99
30695,8724539.09
30696,7658548.90
30697,11568697.70
30698,8272542.81
30699,12758298.76
30700,5439563.05
30701,9491280.49
30702,6869531.49
30703,5970023.46
30704,10904153.27
30705,13409338.95
30706,23033834.63
30707,4326370.71
30708,13456973.30
30709,6454720.81
30710,7345188.11
30711,6783324.73
30712,4249340.53
30713,7712013.64
30714,14509285.56
30715,4210566.82
30716,9709795.39
30717,9048515.74
30718,12887713.28
30719,11651617.90
30720,7289301.64
30721,5658515.25
30722,7863321.65
30723,6156988.17
30724,12770532.13
30725,6686980.90
30726,11640516.71
30727,9432279.07
30728,14113086.73
30729,4232343.11
30730,9932731.61
30731,7170830.01
30732,5808411.22
30733,11113949.62
30734,6871637.82
30735,7800631.59
30736,7064601.38
30737,7412592.64
30738,7151845.02
30739,4423084.54
30740,7154461.93
30741,10120785.56
30742,5550427.52
30743,5439563.05
30744,9879910.63
30745,8806452.01
30746,7800631.59
30747,15290178.96
30748,18121405.49
30749,14686212.23
30750,5915347.26
30751,6131096.02
30752,6856299.45
30753,11167085.17
30754,6389150.73
30755,5310632.03
30756,10372930.59
30757,6429709.00
30758,10244155.94
30759,6616690.58
30760,5326190.27
30761,17592749.98
30762,7056173.73
30763,10904153.27
30764,6156886.00
30765,5743362.94
30766,3992989.37
30767,10118107.74
30768,5983436.67
30769,7242010.94
30770,6156886.00
30771,2894012.72
30772,11695467.14
30773,9183002.18
30774,6584012.70
30775,12778783.02
30776,6963995.58
30777,6156886.00
30778,8900715.65
30779,8492144.66
30780,8120495.14
30781,6910499.09
30782,5822554.36
30783,5529424.59
30784,5881422.54
30785,7638806.78
30786,5550427.52
30787,7170830.01
30788,5714303.33
30789,7447425.04
30790,9039028.37
30791,9763698.87
30792,6960238.74
30793,11544721.08
30794,14221078.60
30795,16912611.69
30796,11730525.69
30797,14533332.55
30798,3217769.50
30799,9932858.95
30800,19147834.50
30801,7285137.53
30802,15045868.70
30803,4026749.61
30804,4021410.12
30805,15282117.09
30806,6928435.33
30807,7638186.60
30808,9677925.23
30809,7684864.08
30810,11995990.29
30811,4538166.04
30812,6153554.25
30813,7742839.32
30814,3361869.24
30815,5340735.11
30816,10320446.16
30817,2449530.57
30818,11216691.05
30819,9038391.55
30820,5329634.95
30821,24131800.30
30822,7626822.50
30823,8861927.18
30824,4161125.06
30825,7865474.64
30826,11654497.21
30827,8027870.30
30828,9399695.97
30829,7270191.96
30830,9514100.65
30831,6592382.91
30832,5643921.58
30833,6153296.20
30834,4018424.14
30835,10493410.68
30836,7110914.32
30837,8034298.03
30838,4886908.75
30839,6679802.45
30840,11171080.76
30841,10350117.98
30842,6474663.99
30843,4916908.39
30844,10372930.59
30845,10119171.97
30846,5550427.52
30847,5836395.70
30848,8942911.63
30849,5115650.92
30850,4075221.65
30851,5093641.66
30852,7653537.44
30853,3745281.48
30854,8149878.93
30855,7990590.24
30856,8278614.90
30857,2503508.79
30858,5664735.04
30859,6030128.21
30860,6770980.34
30861,7866635.11
30862,7208085.22
30863,5389508.63
30864,7367670.33
30865,8328003.56
30866,10226963.26
30867,5913255.37
30868,16083801.80
30869,5904065.40
30870,7361604.93
30871,16232453.90
30872,4949869.16
30873,4542681.22
30874,5970136.40
30875,6831995.81
30876,5580462.94
30877,9286589.28
30878,7857429.11
30879,13568728.85
30880,7285137.53
30881,2449530.57
30882,10437630.41
30883,7809606.07
30884,7857429.11
30885,7096911.20
30886,8048582.38
30887,6349807.85
30888,4304846.03
30889,6176134.66
30890,9016030.75
30891,4049786.89
30892,4049786.89
30893,5664735.04
30894,5832749.03
30895,6251077.63
30896,6625699.05
30897,9939875.13
30898,6912581.31
30899,6492745.93
30900,3903050.25
30901,6939566.15
30902,2449530.57
30903,6938508.05
30904,9524165.83
30905,7857429.11
30906,7007092.96
30907,16767786.75
30908,3996549.67
30909,14515338.92
30910,7613583.02
30911,5029236.24
30912,6748350.07
30913,19218765.20
30914,6260684.55
30915,9702487.86
30916,6322094.79
30917,9660983.24
30918,6877225.77
30919,5367429.55
30920,8955645.46
30921,7015701.70
30922,6819227.26
30923,3969778.51
30924,8027870.30
30925,14836056.34
30926,6625699.05
30927,9692753.06
30928,12455731.97
30929,8027870.30
30930,11928147.64
30931,10930424.11
30932,4913035.04
30933,5807039.79
30934,12406872.82
30935,6912581.31
30936,6928435.33
30937,9354757.97
30938,5121375.13
30939,9065725.81
30940,7055897.52
30941,9111778.33
30942,3954681.86
30943,7090804.70
30944,7684864.08
30945,6319579.78
30946,14370262.96
30947,7324232.82
30948,7916633.60
30949,6580720.12
30950,8933821.44
30951,15511078.89
30952,8850582.56
30953,9334345.02
30954,6840122.25
30955,7035255.32
30956,6806540.63
30957,7735079.05
30958,42892800.99
30959,8273885.53
30960,11555260.30
30961,7096124.35
30962,11479538.09
30963,4542681.22
30964,4475779.13
30965,7329161.35
30966,12047601.30
30967,16646934.11
30968,4484768.00
30969,3903050.25
30970,6684637.89
30971,11622292.81
30972,3903050.25
30973,5835059.97
30974,5642653.76
30975,10702973.36
30976,5487418.90
30977,7380644.89
30978,9048407.87
30979,3969778.51
30980,10292443.04
30981,6268456.33
30982,7574812.66
30983,4542681.22
30984,7857429.11
30985,4106352.23
30986,9766592.91
30987,11146763.97
30988,6953113.65
30989,8431920.60
30990,12593734.63
30991,9247811.51
30992,3380151.86
30993,11698819.88
30994,14725253.06
30995,7250865.15
30996,7857429.11
30997,7676834.62
30998,7645734.43
30999,8036406.45
31000,11112094.50
31001,7285137.53
31002,9743134.22
31003,9803244.47
31004,4640959.03
31005,3095676.75
31006,7702647.99
31007,8311096.33
31008,7865474.64
31009,12153853.84
31010,6974697.76
31011,6251077.63
31012,7932095.74
31013,8267077.16
31014,10536308.90
31015,8269128.34
31016,6251077.63
31017,9456318.21
31018,6502551.67
31019,4657512.75
31020,7593836.28
31021,12903031.98
31022,21922838.84
31023,9548078.00
31024,5332495.12
31025,6642282.67
31026,7300164.63
31027,4567925.41
31028,5787999.08
31029,9359174.30
31030,6605173.56
31031,10653857.88
31032,9187272.34
31033,9759792.96
31034,8470159.68
31035,9185533.44
31036,7634827.65
31037,30811777.63
31038,4538166.04
31039,8519815.55
31040,5806477.81
31041,4538166.04
31042,4304846.03
31043,8155998.82
31044,9231663.88
31045,8805515.11
31046,16236694.84
31047,9816264.80
31048,6724637.61
31049,12090092.90
31050,7811711.12
31051,6879089.28
31052,4542681.22
31053,18017071.67
31054,7244757.17
31055,6214470.31
31056,13356595.40
31057,8027870.30
31058,9486958.55
31059,3217769.50
31060,7425526.23
31061,7285137.53
31062,6346706.98
31063,3903050.25
31064,5642653.76
31065,10661724.33
31066,5664735.04
31067,10376515.72
31068,4251365.22
31069,4854726.23
31070,4949869.16
31071,3969778.51
31072,8618316.75
31073,2449530.57
31074,8861927.18
31075,7112971.24
31076,7938042.20
31077,7857429.11
31078,4164749.37
31079,6349446.15
31080,6967296.60
31081,3380151.86
31082,12285537.30
31083,7684864.08
31084,9456318.21
31085,14275460.57
31086,6026820.97
31087,5880987.74
31088,7258985.19
31089,13825190.45
31090,23144940.93
31091,3313743.53
31092,7425526.23
31093,6213683.51
31094,6735241.88
31095,6753307.51
31096,32457542.47
31097,13478543.79
31098,10668357.44
31099,15636621.04
31100,8470002.09
31101,5340735.11
31102,6528069.95
31103,11047411.49
31104,12645885.52
31105,8207569.84
31106,4657512.75
31107,16304804.79
31108,15168610.06
31109,6193985.39
31110,9456318.21
31111,9974587.08
31112,6338901.49
31113,3622714.65
31114,6798950.93
31115,6193985.39
31116,7346925.10
31117,7899539.33
31118,4542681.22
31119,4026749.61
31120,7418549.43
31121,5806477.81
31122,6682258.58
31123,4949869.16
31124,5677306.93
31125,11518931.00
