id,price_doc
30474,5542519.70
30475,8542405.20
30476,6209650.92
30477,6513228.61
30478,5130991.92
30479,9223791.22
30480,4688339.93
30481,4300009.21
30482,4819473.84
30483,5452580.11
30484,6431714.60
30485,5028826.49
30486,4150187.74
30487,4722238.08
30488,8088037.69
30489,5512005.96
30490,22037583.43
30491,16852140.89
30492,6470971.87
30493,15349355.82
30494,7686110.82
30495,12046370.45
30496,8302524.07
30497,8078067.10
30498,4663729.27
30499,6920071.91
30500,12527369.88
30501,6942645.97
30502,3641706.90
30503,4334910.66
30504,6058646.81
30505,11423813.65
30506,3093072.71
30507,5157511.36
30508,6006034.50
30509,8509059.00
30510,10492662.60
30511,6646089.46
30512,6307007.78
30513,4656194.16
30514,3958060.19
30515,10706801.65
30516,6083351.17
30517,11407389.97
30518,6331741.58
30519,5175340.91
30520,6732137.69
30521,3765408.77
30522,8315026.69
30523,6548454.79
30524,10033874.03
30525,13496333.96
30526,5473061.24
30527,5089434.93
30528,6458836.80
30529,6573926.30
30530,6519525.02
30531,13667768.36
30532,4528669.90
30533,11598495.15
30534,7170912.56
30535,10716991.35
30536,5450471.40
30537,10407034.50
30538,5726729.28
30539,12058423.60
30540,10448654.41
30541,7139207.45
30542,2261332.20
30543,4987060.06
30544,6919669.58
30545,9775612.77
30546,4135148.10
30547,10312967.68
30548,4299030.28
30549,5397432.74
30550,9726077.15
30551,5609746.32
30552,1928291.55
30553,7178031.72
30554,12111293.78
30555,6704849.08
30556,8939712.00
30557,8937725.17
30558,8440172.30
30559,6823601.47
30560,5981183.92
30561,7273265.18
30562,13579086.25
30563,5774633.57
30564,6953790.97
30565,7658453.90
30566,7211781.63
30567,2161939.92
30568,11535560.99
30569,9119995.11
30570,6467664.64
30571,7589634.94
30572,5349443.88
30573,6620538.96
30574,6686725.00
30575,6884907.88
30576,4916266.34
30577,4823261.30
30578,3143886.53
30579,7134059.47
30580,5239250.69
30581,5546886.51
30582,11756092.52
30583,7410855.68
30584,5113068.18
30585,3765329.85
30586,9437030.63
30587,6063181.09
30588,7289957.30
30589,6701566.11
30590,11062411.15
30591,5490947.68
30592,6802241.73
30593,8407674.23
30594,7063365.14
30595,5993353.29
30596,6962624.97
30597,6503111.05
30598,10438125.47
30599,8957219.43
30600,5781980.54
30601,6260426.55
30602,2261332.20
30603,12565980.16
30604,5192543.51
30605,6776113.74
30606,18952679.00
30607,6686415.72
30608,9461476.03
30609,5714350.96
30610,3335009.93
30611,6116078.72
30612,9134295.55
30613,7926566.59
30614,19132643.25
30615,7676928.19
30616,6116078.72
30617,9134537.35
30618,5679540.91
30619,5789614.73
30620,2823043.42
30621,10428511.01
30622,9354116.33
30623,6230158.75
30624,7079812.32
30625,8171737.28
30626,6884719.85
30627,8187499.61
30628,6446740.02
30629,5960833.93
30630,6599273.49
30631,6514161.10
30632,4471631.18
30633,5769398.46
30634,12882219.07
30635,10416289.15
30636,5687665.21
30637,10416289.15
30638,6500763.74
30639,7222646.04
30640,4976058.61
30641,7603871.09
30642,7325948.22
30643,6525365.11
30644,10253185.32
30645,7814495.44
30646,5473445.50
30647,5122269.25
30648,27226353.98
30649,2792380.07
30650,4518998.61
30651,3093846.77
30652,4976058.61
30653,6755106.47
30654,5132289.44
30655,12276946.87
30656,3745643.47
30657,6447588.48
30658,10830300.92
30659,5391349.39
30660,8929927.27
30661,6841701.66
30662,8956404.32
30663,22895189.66
30664,13086209.46
30665,5716109.41
30666,2802197.64
30667,4189355.32
30668,9474275.63
30669,5652219.74
30670,2998685.01
30671,8977323.48
30672,12165120.82
30673,10371893.06
30674,10130904.14
30675,2267205.08
30676,8214032.98
30677,4874705.18
30678,22806885.00
30679,6066214.93
30680,5364015.69
30681,2474211.17
30682,8172103.16
30683,9946659.17
30684,5795271.03
30685,7769031.52
30686,10814401.23
30687,5073836.57
30688,5263486.40
30689,16952484.79
30690,27999286.22
30691,5243781.82
30692,5243939.55
30693,10237152.38
30694,5965943.72
30695,6887102.67
30696,7279268.85
30697,11239592.03
30698,5846306.47
30699,5226497.51
30700,5535263.43
30701,10416829.80
30702,6501234.02
30703,4163750.84
30704,12647507.43
30705,9350603.96
30706,24574967.31
30707,3916450.63
30708,14797763.05
30709,5750253.31
30710,8231131.90
30711,5116007.07
30712,3977915.38
30713,6372793.03
30714,6153425.70
30715,4208950.48
30716,9958775.12
30717,7113227.79
30718,15489544.19
30719,13435923.02
30720,6534373.77
30721,3533029.06
30722,7849465.01
30723,6253905.93
30724,13108917.07
30725,6844051.10
30726,12542776.65
30727,10843499.84
30728,11829949.84
30729,3763033.28
30730,5464250.15
30731,6805275.46
30732,6026055.68
