id,price_doc
30474,5360488.00
30475,8384932.50
30476,6630569.00
30477,6615604.50
30478,5945434.00
30479,7583406.00
30480,5664892.50
30481,5577127.00
30482,5715783.00
30483,5961407.50
30484,6610890.50
30485,5912065.50
30486,5160693.00
30487,5955565.00
30488,6833825.50
30489,7072624.50
30490,21844736.00
30491,16479899.00
30492,7269341.00
30493,17472888.00
30494,7306822.00
30495,13492934.00
30496,14127570.00
30497,8401334.00
30498,5672637.50
30499,8833830.00
30500,13801408.00
30501,8727363.00
30502,5118269.50
30503,5785894.00
30504,5439038.50
30505,11475774.00
30506,3743515.50
30507,5811303.00
30508,7618623.00
30509,8576567.00
30510,9853760.00
30511,9008516.00
30512,6094611.50
30513,5708000.50
30514,3812313.25
30515,9586832.00
30516,7043618.50
30517,9603176.00
30518,6926491.00
30519,5971693.50
30520,7697112.00
30521,6366830.00
30522,10163688.00
30523,6273449.00
30524,12888848.00
30525,7262232.00
30526,5814618.50
30527,6205435.50
30528,6422553.50
30529,7452375.00
30530,4916695.00
30531,13472996.00
30532,5989200.00
30533,10872894.00
30534,7301981.00
30535,9725601.00
30536,6591211.00
30537,13712724.00
30538,5856443.00
30539,17810864.00
30540,9859933.00
30541,8726889.00
30542,3309687.00
30543,5000554.50
30544,11177205.00
30545,12146018.00
30546,5335799.50
30547,12142204.00
30548,5777682.00
30549,6068046.50
30550,14833624.00
30551,6011322.00
30552,3297731.00
30553,9563910.00
30554,10722492.00
30555,9077510.00
30556,7462920.00
30557,11025683.00
30558,7544330.50
30559,6482827.00
30560,6844329.00
30561,7830821.00
30562,10623988.00
30563,7785467.50
30564,8440508.00
30565,7796301.50
30566,8413247.00
30567,3311447.50
30568,11410566.00
30569,10824970.00
30570,6228527.00
30571,9317931.00
30572,5845091.00
30573,6630800.50
30574,7584925.00
30575,7067270.00
30576,6267511.50
30577,6264928.00
30578,3769797.50
30579,8357998.50
30580,6506009.00
30581,6490872.00
30582,12423184.00
30583,7309200.00
30584,5222801.00
30585,5078795.00
30586,9212282.00
30587,6858407.50
30588,6665423.50
30589,11020508.00
30590,17040742.00
30591,6001098.00
30592,9437569.00
30593,14285514.00
30594,16319404.00
30595,6498481.50
30596,5887515.50
30597,6620776.50
30598,9979097.00
30599,10032890.00
30600,11324332.00
30601,6260825.00
30602,3309077.00
30603,13400348.00
30604,6189132.50
30605,6805780.50
30606,18095108.00
30607,8773277.00
30608,8625043.00
30609,7087741.50
30610,5065351.00
30611,7664941.50
30612,11096482.00
30613,10165656.00
30614,11776927.00
30615,9167685.00
30616,7747772.00
30617,8107347.00
30618,5227624.50
30619,6718774.00
30620,3711759.00
30621,11234454.00
30622,7327005.50
30623,6833078.50
30624,7837879.50
30625,9982886.00
30626,8014160.00
30627,10203130.00
30628,6632522.50
30629,5917884.50
30630,7397617.50
30631,6789884.00
30632,5695194.50
30633,6262358.00
30634,10808719.00
30635,9928977.00
30636,5387684.00
30637,9937320.00
30638,8508838.00
30639,7555824.00
30640,5928868.50
30641,13054962.00
30642,5956655.50
30643,8701866.00
30644,10023676.00
30645,6661302.50
30646,5822462.50
30647,6121945.00
30648,19988922.00
30649,3703608.75
30650,6102645.50
30651,3760924.25
30652,5901848.00
30653,6210139.50
30654,6228161.50
30655,7737195.50
30656,5234604.50
30657,7427620.50
30658,12730527.00
30659,5973170.50
30660,10207164.00
30661,6553389.50
30662,7880208.00
30663,20495664.00
30664,11568970.00
30665,7094604.00
30666,3606458.50
30667,5520743.00
30668,11024785.00
30669,6153355.00
30670,4985817.00
30671,15526413.00
30672,8044206.00
30673,14827374.00
30674,14088532.00
30675,3310981.25
30676,9565989.00
30677,5502939.00
30678,23589978.00
30679,6660193.00
30680,7724522.00
30681,4508293.50
30682,7678673.00
30683,10428024.00
30684,6464076.50
30685,8761986.00
30686,9583061.00
30687,5913713.50
30688,5825198.50
30689,14600638.00
30690,20561400.00
30691,5805936.00
30692,8039530.00
30693,12009440.00
30694,6074686.00
30695,6569922.00
30696,8257142.50
30697,10673016.00
30698,8914990.00
30699,6561596.00
30700,5822907.00
30701,10046706.00
30702,8327370.00
30703,5469176.00
30704,10159457.00
30705,10923192.00
30706,18482740.00
30707,4081084.50
30708,11679385.00
30709,6398318.50
30710,6512888.50
30711,6259665.50
30712,5424459.00
30713,8423001.00
30714,7334890.50
30715,6099741.00
30716,10437736.00
30717,8643307.00
30718,14147904.00
30719,12780866.00
30720,8428335.00
30721,6261352.50
30722,7813190.00
30723,7573804.00
30724,11987328.00
30725,6323278.00
30726,14186374.00
30727,9765927.00
30728,13247604.00
30729,4045892.50
30730,6067661.50
30731,9421512.00
30732,5918452.00
30733,15578452.00
30734,6716922.50
30735,6939642.50
30736,12620107.00
30737,7114444.00
30738,6890553.50
30739,5175512.00
30740,7191719.50
30741,10178482.00
30742,5680221.00
30743,5839087.00
30744,10000304.00
30745,9041401.00
30746,6939880.50
30747,16240570.00
30748,18789496.00
30749,6521001.50
30750,7303287.00
30751,6033142.50
30752,6601933.00
30753,12779311.00
30754,6358380.00
30755,4151122.75
30756,16319260.00
30757,6333604.00
30758,11112436.00
30759,7130970.50
30760,4066497.75
30761,13594188.00
30762,7737861.00
30763,10204146.00
30764,7107985.00
30765,5118239.50
30766,5932224.00
30767,13167702.00
30768,6009910.00
30769,6301936.00
30770,7107985.00
30771,5117144.50
30772,10416261.00
30773,13203432.00
30774,7732359.00
30775,18405964.00
30776,5987799.00
30777,7118370.50
30778,7210035.50
30779,7523398.00
30780,9275356.00
30781,6700072.00
30782,6307910.00
30783,6397839.00
30784,5414380.00
30785,6388302.50
30786,5787943.50
30787,9455692.00
30788,6445336.00
30789,7118871.00
30790,10665457.00
30791,10210818.00
30792,6822465.50
30793,10224474.00
30794,12724492.00
30795,10653345.00
30796,9837294.00
30797,13311184.00
30798,4970266.00
30799,8815164.00
30800,19147908.00
30801,9622308.00
30802,19225308.00
30803,5104429.50
30804,4886240.00
30805,10989134.00
30806,6784277.50
30807,7336255.00
30808,9683115.00
30809,6389361.50
30810,13873751.00
30811,5690247.50
30812,5910596.00
30813,6443080.00
30814,5258366.00
30815,6015304.00
30816,12205775.00
30817,3324603.25
30818,8212860.50
30819,8417948.00
30820,5861330.00
30821,22498850.00
30822,8637478.00
30823,6648596.50
30824,5110675.00
30825,7187560.00
30826,14867602.00
30827,7830895.00
30828,6491712.50
30829,7555720.00
30830,9683398.00
30831,6936674.50
30832,5307770.00
30833,7824496.50
30834,5483332.50
30835,10337678.00
30836,7759823.50
30837,7002795.50
30838,5975651.50
30839,7340777.50
30840,10315988.00
30841,8696415.00
30842,5475570.00
30843,5340531.50
30844,16423897.00
30845,11585040.00
30846,5792419.50
30847,6980984.50
30848,8252046.00
30849,5850872.00
30850,5422704.50
30851,5998366.00
30852,7832494.00
30853,5366651.50
30854,6945541.00
30855,8536355.00
30856,7283103.50
30857,4471422.50
30858,5945720.50
30859,6971772.00
30860,6945242.00
30861,7660208.00
30862,8992738.00
30863,9939317.00
30864,8668196.00
30865,10055592.00
30866,10233706.00
30867,6651546.50
30868,11153016.00
30869,5893417.50
30870,7450736.00
30871,15954946.00
30872,5923939.50
30873,5109118.00
30874,5988285.50
30875,7772771.50
30876,5878460.00
30877,10384299.00
30878,7017740.00
30879,14259594.00
30880,9928315.00
30881,3334941.50
30882,13401991.00
30883,4341083.00
30884,7017740.00
30885,6093950.00
30886,8872398.00
30887,7101013.00
30888,7233640.00
30889,5752267.50
30890,8598021.00
30891,5980228.00
30892,5980228.00
30893,5919208.00
30894,7088205.00
30895,6115426.50
30896,5398774.50
30897,10589978.00
30898,6432956.00
30899,6733516.00
30900,4668970.50
30901,7160036.00
30902,3334143.75
30903,6290916.50
30904,8893982.00
30905,7029542.50
30906,7839287.50
30907,14654724.00
30908,5787899.00
30909,15532368.00
30910,7663365.00
30911,5026338.50
30912,5980239.50
30913,18057322.00
30914,7079580.00
30915,10529367.00
30916,6513442.00
30917,10238420.00
30918,5972399.50
30919,4175561.00
30920,7113400.50
30921,6239296.00
30922,6915886.50
30923,4821639.00
30924,7943482.50
30925,19302536.00
30926,5521273.50
30927,13651531.00
30928,6001881.00
30929,7943482.50
30930,13547754.00
30931,10254974.00
30932,6028848.50
30933,5195404.50
30934,14007736.00
30935,6430202.50
30936,6916884.00
30937,8452802.00
30938,3671613.00
30939,11830176.00
30940,7166290.50
30941,6964211.00
30942,4977303.50
30943,7033289.50
30944,6444243.00
30945,5753393.00
30946,16102234.00
30947,8056918.50
30948,6823105.00
30949,6802615.00
30950,8398415.00
30951,11685422.00
30952,13039093.00
30953,9512023.00
30954,6327610.00
30955,6705053.50
30956,6177899.00
30957,7625760.00
30958,36320816.00
30959,12111763.00
30960,9965253.00
30961,9284091.00
30962,11856036.00
30963,5135634.50
30964,5231651.00
30965,7234492.00
30966,11355353.00
30967,19697280.00
30968,5515934.00
30969,4832017.50
30970,12290750.00
30971,13370458.00
30972,4832017.50
30973,6606821.50
30974,5942569.00
30975,8755324.00
30976,6601808.00
30977,8257601.00
30978,11410882.00
30979,4675756.50
30980,8603852.00
30981,7075176.00
30982,7392760.00
30983,5104219.50
30984,7032850.50
30985,5264296.00
30986,10890074.00
30987,12815000.00
30988,7813228.00
30989,12027860.00
30990,17323236.00
30991,15837804.00
30992,3723843.50
30993,9775002.00
30994,6688375.00
30995,7206182.00
30996,7034951.50
30997,8592672.00
30998,8113346.50
30999,6923137.50
31000,9990132.00
31001,10031815.00
31002,13335731.00
31003,12456134.00
31004,5594866.50
31005,5221927.00
31006,7093282.50
31007,7082485.50
31008,7290046.50
31009,8104400.00
31010,7794895.00
31011,6095597.50
31012,7387759.00
31013,7286837.00
31014,10973850.00
31015,9057672.00
31016,6095597.50
31017,9899480.00
31018,6723438.50
31019,5797821.00
31020,8744578.00
31021,13398862.00
31022,22092124.00
31023,10479923.00
31024,6139104.00
31025,7059965.50
31026,9013492.00
31027,5854300.50
31028,5647369.50
31029,11323120.00
31030,6905659.00
31031,12634919.00
31032,8070877.00
31033,15965585.00
31034,8133390.00
31035,10442821.00
31036,8695950.00
31037,25923556.00
31038,5635071.00
31039,8916520.00
31040,10361242.00
31041,5697336.00
31042,7065486.00
31043,7356210.00
31044,9752265.00
31045,6640981.50
31046,15418128.00
31047,11073986.00
31048,9092760.00
31049,10634312.00
31050,9084457.00
31051,6853902.00
31052,5128605.00
31053,18718584.00
31054,9626642.00
31055,6802465.50
31056,13993654.00
31057,7986782.00
31058,7548980.00
